ID,CustomerName,CustomerType,DateStarted,Duration,gender,Age,Salary,ReviewDuration,RelatedDuration,Purchased
12032,"Howison,Lauren ",1,2018-03-09 19:54:00,443.57,Male,58,11,77,61,0
12033,Shantee Beauchamp,4,2018-03-09 16:16:00,873.84,Female,72,50,94,,1
12034,"Hamberston,Wendel ",4,2018-03-09 02:02:00,406.4,Male,36,145,29,,0
12035,"Cranke,Raddy ",3,2018-03-09 18:48:00,274.65,Male,35,87,,,0
12036,Vera Haking,1,2018-03-09 17:22:00,474.72,Female,74,40,,,0
12037,"Oakes,Homer ",1,2018-03-09 12:36:00,581.36,Male,17,52,46,,1
12038,"Dilke,Rey ",2,2018-03-09 14:58:00,340.7,Male,37,119,,,0
12039,"Christensen,Tyrone ",2,2018-03-09 10:20:00,107.81,Male,44,14,19,21,1
12040,"Hixley,Archambault ",1,2018-03-09 22:51:00,419.72,Male,33,36,,90,0
12041,Nerta Medley,3,2018-03-09 18:21:00,354.68,Female,77,155,73,,1
12042,"Meth,Gaven ",4,2018-03-09 02:45:00,472.24,Male,56,161,37,,0
12043,"Beneyto,Kristian ",1,2018-03-09 15:36:00,749.81,Male,37,100,18,,0
12044,"Ruggen,Bone ",3,2018-03-09 12:51:00,538.13,Male,17,74,13,,0
12045,"Margaret,Rosco ",2,2018-03-09 09:58:00,620.21,Male,62,63,,,1
12046,"Roseveare,Brand ",2,2018-03-09 00:53:00,764.18,Male,54,79,,,0
12047,"Goodier,Thomas ",3,2018-03-09 12:22:00,296.88,Male,25,87,,,0
12048,Lida Lugg,4,2018-03-09 20:26:00,385.67,Female,65,160,28,,0
12049,"Mence,Collin ",3,2018-03-09 12:14:00,362.71,Male,17,170,,,1
12050,Annissa Uff,2,2018-03-09 11:52:00,856.43,Female,50,185,96,,0
12051,Lavinie Glazyer,4,2018-03-09 14:38:00,318.64,Female,51,39,,15,0
12052,Joleen Kubiczek,2,2018-03-09 12:02:00,283.24,Female,20,57,6,,1
12053,"Haucke,Sigmund ",2,2018-03-09 10:59:00,724.96,Male,53,160,,,0
12054,Lesya Fillingham,2,2018-03-09 11:19:00,325.64,Female,56,98,,,1
12055,"Barrowcliffe,Warden ",2,2018-03-09 22:20:00,689.17,Male,64,132,,,0
12056,Lula Benning,3,2018-03-09 20:30:00,824.76,Female,39,41,94,,1
12057,Tiffi Costello,1,2018-03-09 07:38:00,64.63,Female,78,80,26,,0
12058,Malanie Steinham,3,2018-03-09 21:39:00,434.05,Female,23,72,,,0
12059,"Bullent,Frankie ",3,2018-03-09 11:10:00,614.47,Male,42,183,84,57,0
12060,Maurizia Gorst,4,2018-03-09 09:42:00,310.75,Female,52,199,98,28,0
12061,Carole Curtoys,1,2018-03-09 18:26:00,854.76,Female,73,113,29,,0
12062,Jayne Klehyn,3,2018-03-09 17:19:00,107.97,Female,38,149,50,,1
12063,"Ioannou,Falito ",3,2018-03-09 09:23:00,432.27,Male,47,24,,,1
12064,"Kinglake,Jarid ",3,2018-03-09 13:38:00,513.98,Male,56,19,74,,1
12065,"Lackney,Renard ",4,2018-03-09 03:10:00,440.43,Male,73,168,76,,0
12066,"Fladgate,Ernie ",2,2018-03-09 03:15:00,721.57,Male,69,156,41,,0
12067,"Sausman,Caspar ",2,2018-03-09 16:54:00,469.17,Male,30,113,,,1
12068,Carol-jean Pride,3,2018-03-09 12:57:00,275.8,Female,54,126,99,,0
12069,Drucy Gudahy,3,2018-03-09 16:57:00,514.71,Female,39,106,,85,0
12070,Margaretha Trouel,1,2018-03-09 23:59:00,32.02,Female,18,13,,,1
12071,"Udell,Chase ",3,2018-03-09 09:17:00,687.72,Male,56,75,50,62,1
12072,Laraine Rewbottom,3,2018-03-09 02:24:00,304.24,Female,57,158,5,,0
12073,Marna Piddlehinton,4,2018-03-09 06:16:00,147.68,Female,37,132,5,,0
12074,"Alexandrescu,Jack ",4,2018-03-09 15:24:00,699.67,Male,50,14,,68,1
12075,Marley Sygrove,3,2018-03-09 04:16:00,685.89,Female,64,40,,31,0
12076,Dixie Leddie,4,2018-03-09 18:42:00,879.32,Female,32,67,,,0
12077,"Moakson,Hunt ",4,2018-03-09 21:02:00,793.28,Male,53,107,6,,1
12078,"Corrett,Whitaker ",3,2018-03-09 15:17:00,595.21,Male,48,135,,95,0
12079,Dorry Walklate,4,2018-03-09 10:56:00,96.44,Female,24,80,74,,0
12080,Giulia Karlik,2,2018-03-09 09:57:00,159.33,Female,50,74,35,,0
12081,"Championnet,Matthew ",1,2018-03-09 09:54:00,813.21,Male,40,174,18,,0
12082,Gail Echalier,2,2018-03-09 08:15:00,218.05,Female,32,41,,,0
12083,"Liccardo,Roma ",1,2018-03-09 05:33:00,611.32,Male,28,36,,21,0
12084,Ava Charkham,4,2018-03-09 18:30:00,494.22,Female,38,154,10,,0
12085,"Oldred,Wes ",4,2018-03-09 03:16:00,588.31,Male,29,49,,,0
12086,"Skeete,Alair ",3,2018-03-09 02:55:00,525.95,Male,75,79,74,48,0
12087,Dian MacKellen,1,2018-03-09 19:35:00,485.63,Female,23,40,41,,1
12088,"Daftor,Galen ",3,2018-03-09 21:26:00,466.93,Male,49,197,87,,0
12089,Teri Van der Brug,4,2018-03-09 23:07:00,107.24,Female,19,199,39,,0
12090,"Jursch,Gale ",1,2018-03-09 23:15:00,495.56,Male,53,159,32,,0
12091,"Granham,Teodoor ",3,2018-03-09 06:57:00,151.95,Male,61,47,,75,0
12092,Ailee Scarsbrick,4,2018-03-09 14:04:00,49.2,Female,37,27,,,0
12093,Lonna Ewings,2,2018-03-09 18:02:00,504.92,Female,78,160,84,35,0
12094,"Mayte,Billy ",3,2018-03-09 22:44:00,784.52,Male,64,182,23,,1
12095,"Breadmore,Moritz ",3,2018-03-09 12:04:00,498.96,Male,67,74,,98,0
12096,Ashlee Muddimer,4,2018-03-09 00:27:00,534.99,Female,56,200,57,,1
12097,Kissiah Fairham,3,2018-03-09 14:48:00,446.25,Female,50,153,46,,0
12098,Karola Brooke,4,2018-03-09 12:23:00,323.8,Female,65,104,,51,0
12099,"Duckerin,Lewiss ",3,2018-03-09 01:26:00,354.2,Male,27,153,67,,0
12100,"Kleinstein,Farleigh ",4,2018-03-09 18:33:00,522.74,Male,77,55,10,52,0
12101,Savina MacAllan,1,2018-03-09 16:38:00,175.76,Female,27,42,62,74,0
12102,"Beckhurst,Conan ",3,2018-03-09 09:57:00,566.17,Male,34,153,,72,0
12103,Ashli Bemrose,2,2018-03-09 07:21:00,649.78,Female,60,94,14,,0
12104,Sherie Greste,1,2018-03-09 15:17:00,178.13,Female,28,98,,,0
12105,"Esom,Philip ",3,2018-03-09 13:10:00,141.77,Male,21,156,70,34,0
12106,Orly Simmins,1,2018-03-09 03:51:00,808.23,Female,31,105,85,86,0
12107,"Roscher,Blane ",1,2018-03-09 11:39:00,835.82,Male,49,66,,,0
12108,Estelle Ferrarese,1,2018-03-09 21:04:00,817.48,Female,21,25,,78,1
12109,Andriette Lampet,1,2018-03-09 05:46:00,233.05,Female,51,12,92,,1
12110,Naomi Tolefree,3,2018-03-09 12:59:00,404.22,Female,43,177,16,,0
12111,Jerrylee Boeter,3,2018-03-09 07:55:00,599.38,Female,32,143,7,99,1
12112,Maurene McFarlan,4,2018-03-09 02:47:00,889.84,Female,61,177,,66,0
12113,Sean Maffey,3,2018-03-09 15:55:00,66.78,Female,59,36,9,,1
12114,"Braben,Thacher ",1,2018-03-09 13:40:00,526.66,Male,27,10,21,,0
12115,Claudette Blitzer,4,2018-03-09 13:43:00,571.09,Female,41,81,39,,0
12116,"Speek,Shaun ",4,2018-03-09 19:44:00,106.05,Male,46,132,,99,0
12117,Arlyn Carnegy,4,2018-03-09 00:01:00,695.82,Female,64,184,56,,0
12118,"Ellingham,Saleem ",1,2018-03-09 04:29:00,55.56,Male,59,41,,67,0
12119,Barbaraanne Priestnall,4,2018-03-09 09:23:00,685.09,Female,75,194,,,0
12120,"Breese,Alain ",1,2018-03-09 06:09:00,103.71,Male,73,198,39,,0
12121,"Somerset,Lee ",2,2018-03-09 22:43:00,184.46,Male,69,171,50,,1
12122,Julissa Vedishchev,1,2018-03-09 10:07:00,357.42,Female,61,30,,,1
12123,"Clayhill,Karoly ",4,2018-03-09 11:36:00,283.97,Male,18,35,66,,0
12124,Darsey Moxley,1,2018-03-09 19:08:00,274.5,Female,36,200,66,,0
12125,Dina Remirez,2,2018-03-09 04:38:00,373.09,Female,46,123,,,0
12126,Fannie Gisby,2,2018-03-09 07:27:00,768.55,Female,25,129,35,,1
12127,"Garbar,Dallis ",4,2018-03-09 19:37:00,321.77,Male,20,182,,,0
12128,Jolee Pobjoy,3,2018-03-09 18:47:00,797.86,Female,43,37,19,,0
12129,"Ingold,Shayne ",4,2018-03-09 15:31:00,778.02,Male,45,118,,,0
12130,"McHale,Harold ",2,2018-03-09 02:50:00,830.67,Male,66,76,52,,0
12131,"Bartholat,Frederic ",1,2018-03-09 18:03:00,893.53,Male,20,191,,,1
12132,"Gipson,Ned ",2,2018-03-09 10:51:00,71.7,Male,19,63,68,47,0
12133,Diann Sturr,3,2018-03-09 05:09:00,718.49,Female,30,151,8,,0
12134,Sapphire Poytheras,2,2018-03-09 11:11:00,851.9,Female,52,149,21,,0
12135,Sheri Snazle,4,2018-03-09 02:05:00,122.99,Female,30,102,,,0
12136,Babs Fairlem,1,2018-03-09 23:23:00,580.96,Female,18,111,,,1
12137,Tova Twiggins,4,2018-03-09 00:08:00,216.79,Female,66,86,32,,1
12138,"Colafate,Gris ",1,2018-03-09 23:26:00,310.22,Male,32,132,,,1
12139,"Verdey,Sascha ",4,2018-03-09 19:41:00,352.27,Male,51,27,24,70,0
12140,Kylila Normanvill,3,2018-03-09 15:56:00,165.52,Female,52,134,83,,0
12141,Corine Flecknell,3,2018-03-09 10:50:00,185.17,Female,75,195,,,0
12142,Cordula Stellin,1,2018-03-09 07:11:00,72.16,Female,39,175,75,100,0
12143,"Heinig,Claudius ",3,2018-03-09 18:23:00,886.53,Male,36,114,,,1
12144,Sasha Halleybone,3,2018-03-09 20:03:00,266.56,Female,32,116,,26,0
12145,"Sheran,Claybourne ",3,2018-03-09 10:50:00,226.99,Male,26,37,58,,0
12146,"Preddle,Luce ",2,2018-03-09 04:09:00,261.89,Male,27,91,62,,0
12147,Dorotea Kerrigan,4,2018-03-09 19:13:00,180.05,Female,56,135,27,,0
12148,Glory Pays,1,2018-03-09 19:11:00,712.32,Female,43,66,90,,0
12149,Bernete Reymers,4,2018-03-09 13:59:00,663.98,Female,50,39,85,12,0
12150,"Prine,Tiler ",3,2018-03-09 00:04:00,524.39,Male,53,156,,54,1
12151,Marilee Cottell,4,2018-03-09 20:36:00,24.85,Female,31,105,42,,0
12152,"Cersey,Josias ",3,2018-03-09 11:24:00,555.73,Male,46,178,90,47,0
12153,Cecily Atwool,4,2018-03-09 14:22:00,109.34,Female,65,11,17,,0
12154,Bev Tacey,3,2018-03-09 00:26:00,467.86,Female,47,194,76,,0
12155,Gigi Lenglet,4,2018-03-09 06:51:00,361.18,Female,24,98,82,,0
12156,"Stoffer,Burton ",2,2018-03-09 23:52:00,667.49,Male,61,187,62,,0
12157,Bettye Ebdin,1,2018-03-09 07:33:00,834.14,Female,72,39,,,0
12158,Linnell Galpen,4,2018-03-09 18:36:00,612.42,Female,24,200,20,,1
12159,"Forrester,Linoel ",1,2018-03-09 00:51:00,140.46,Male,69,80,74,,0
12160,Evonne Gut,1,2018-03-09 19:57:00,194.76,Female,18,45,23,,0
12161,Priscilla O'Tierney,2,2018-03-09 01:02:00,128.5,Female,55,86,,,1
12162,Violette Lackner,4,2018-03-09 17:57:00,104.36,Female,45,52,78,48,0
12163,"Eayrs,Earl ",2,2018-03-09 05:50:00,767.77,Male,50,14,65,,1
12164,"Hurdedge,Ritchie ",3,2018-03-09 13:49:00,40.83,Male,62,189,,,1
12165,Lynnett Busse,4,2018-03-09 08:37:00,181.44,Female,52,39,80,,0
12166,"Swadden,Ricoriki ",1,2018-03-09 01:37:00,251.39,Male,24,67,88,,1
12167,"Fullilove,Trent ",2,2018-03-09 04:31:00,440.8,Male,68,91,,61,0
12168,"Sessions,Coleman ",4,2018-03-09 15:26:00,220.75,Male,54,101,51,,0
12169,Alfy Baylie,4,2018-03-09 21:54:00,61.49,Female,19,130,69,,1
12170,"Neljes,Mallory ",1,2018-03-09 04:45:00,563.24,Male,65,115,,,0
12171,Carine Angric,2,2018-03-09 04:04:00,363.22,Female,78,75,,,0
12172,Tiena Marshfield,4,2018-03-09 17:00:00,705.89,Female,60,167,46,,0
12173,Nomi Laws,2,2018-03-09 18:26:00,827.5,Female,24,171,42,,1
12174,"Bamborough,Sonny ",1,2018-03-09 08:57:00,881.7,Male,64,175,,28,0
12175,"Knutton,Buddy ",2,2018-03-09 07:14:00,466.11,Male,22,140,24,28,1
12176,Stafani Gladdish,2,2018-03-09 19:08:00,318.59,Female,68,185,71,20,1
12177,Rozele Romao,4,2018-03-09 22:58:00,24.06,Female,78,42,,95,0
12178,"Jzak,Lennie ",4,2018-03-09 15:39:00,369.03,Male,67,161,77,,0
12179,Maurita Gaskins,4,2018-03-09 07:09:00,784.89,Female,39,14,45,,0
12180,Sydel Parysowna,2,2018-03-09 05:20:00,295.04,Female,56,67,29,,0
12181,Marla Chisnall,3,2018-03-09 16:12:00,548.67,Female,22,51,,27,0
12182,"Hechlin,Warren ",4,2018-03-09 16:17:00,543.39,Male,37,139,57,67,0
12183,"Klemz,Hillier ",4,2018-03-09 03:20:00,609.9,Male,31,98,84,,1
12184,Meris Sherr,2,2018-03-09 16:18:00,510.83,Female,49,48,,,0
12185,Jackelyn Yansons,3,2018-03-09 07:01:00,818.73,Female,50,151,95,30,1
12186,"Stote,Benny ",3,2018-03-09 20:45:00,730.12,Male,33,154,28,48,0
12187,"Loadsman,Marv ",4,2018-03-09 14:35:00,810.08,Male,39,55,17,,0
12188,"Fearon,Jacques ",2,2018-03-09 05:32:00,126.37,Male,29,27,,,0
12189,Britni Ellinor,2,2018-03-09 02:42:00,683.65,Female,34,106,,,1
12190,"Wogan,Penn ",4,2018-03-09 11:37:00,75.25,Male,67,157,37,20,0
12191,"Pinel,Jerrie ",2,2018-03-09 11:59:00,500.61,Male,55,88,,,0
12192,"Doyle,Obadias ",3,2018-03-09 20:03:00,631.9,Male,22,134,6,,0
12193,"Bengough,Rufus ",4,2018-03-09 08:03:00,681.56,Male,19,144,,,1
12194,"Vaszoly,Halsey ",2,2018-03-09 23:58:00,720.54,Male,34,98,,,1
12195,"Makepeace,Darrel ",4,2018-03-09 21:03:00,44.98,Male,27,43,43,,1
12196,"Mc Caughan,Finlay ",2,2018-03-09 10:44:00,845.45,Male,60,152,,41,0
12197,Cherin Hundy,3,2018-03-09 14:04:00,684.11,Female,74,134,75,70,0
12198,"Castell,Valle ",2,2018-03-09 09:16:00,244.35,Male,58,161,93,54,0
12199,"Luttgert,Homerus ",1,2018-03-09 00:23:00,763.97,Male,58,113,49,73,0
12200,"Laffling,Kenyon ",4,2018-03-09 21:28:00,457.78,Male,34,168,,,1
12201,"Kitlee,Brew ",3,2018-03-09 13:28:00,266.77,Male,21,178,,,1
12202,Delcine Woollard,4,2018-03-09 22:26:00,165.41,Female,23,118,59,,1
12203,Nonnah Mounce,4,2018-03-09 18:58:00,240.44,Female,77,186,69,,1
12204,"Baurerich,Gaelan ",1,2018-03-09 13:13:00,624.82,Male,57,158,,85,0
12205,Leann O'Spillane,4,2018-03-09 11:20:00,871.22,Female,64,106,,,0
12206,Hedwiga Darrigrand,4,2018-03-09 05:51:00,745.12,Female,27,189,51,,0
12207,"Kenson,Donnell ",3,2018-03-09 23:57:00,612.23,Male,53,172,,100,0
12208,Evelyn Barbosa,4,2018-03-09 01:16:00,535.59,Female,71,178,80,,0
12209,Cleopatra Money,2,2018-03-09 02:51:00,69.85,Female,27,11,89,,0
12210,"Bruckshaw,Elwyn ",4,2018-03-09 00:04:00,520.13,Male,52,190,,,0
12211,"Hrycek,Rey ",3,2018-03-09 07:07:00,678.82,Male,48,100,,,0
12212,Jacky Gantzman,1,2018-03-09 15:33:00,806.95,Female,64,15,83,,0
12213,"Cove,Mickey ",4,2018-03-09 19:28:00,143.86,Male,54,161,53,,0
12214,"Pennycord,Silvan ",4,2018-03-09 23:07:00,316.64,Male,41,10,8,,1
12215,"Jacquemy,Carrol ",2,2018-03-09 03:02:00,747.63,Male,20,114,,,0
12216,"Schimpke,Kennith ",4,2018-03-09 17:21:00,788.71,Male,78,118,96,,0
12217,"Lipman,Bartolemo ",4,2018-03-09 06:47:00,850.71,Male,56,106,96,40,0
12218,"Gulliman,Pierce ",1,2018-03-09 08:10:00,753.02,Male,46,41,56,,1
12219,"McMakin,Jeremias ",1,2018-03-09 03:57:00,666.89,Male,42,64,,33,0
12220,Ashli Claremont,4,2018-03-09 23:38:00,233.11,Female,54,118,81,60,1
12221,Loni Fydo,3,2018-03-09 06:01:00,497.1,Female,71,192,58,,0
12222,"Dury,Pepe ",4,2018-03-09 17:09:00,791.7,Male,47,186,,,0
12223,Estrella MacTeague,3,2018-03-09 17:56:00,66.68,Female,73,24,85,10,1
12224,Flore Bandiera,4,2018-03-09 04:11:00,96.61,Female,66,100,19,,0
12225,Larissa Gauler,1,2018-03-09 13:30:00,104.85,Female,68,39,,,0
12226,"Nobles,Dal ",3,2018-03-09 03:01:00,380.4,Male,57,125,22,,1
12227,"Janata,Way ",4,2018-03-09 16:48:00,437.43,Male,41,122,,,0
12228,Fay Klas,3,2018-03-09 00:11:00,485.6,Female,50,75,78,,0
12229,"Johanssen,Reamonn ",4,2018-03-09 12:25:00,671.52,Male,63,112,56,32,0
12230,Ebonee Kimberly,2,2018-03-09 16:40:00,418.18,Female,46,118,32,,1
12231,Berri Abramsky,3,2018-03-09 07:13:00,38.56,Female,73,87,,87,1
12232,"Lipscombe,Padraic ",2,2018-03-09 06:38:00,21.91,Male,26,137,,,0
12233,Danita Beagles,1,2018-03-09 04:46:00,811.14,Female,49,17,99,36,1
12234,Maiga Oty,1,2018-03-09 23:04:00,465.8,Female,21,95,41,,1
12235,Salli Moorfield,1,2018-03-09 09:46:00,230.86,Female,45,16,17,,0
12236,Marion Wilstead,2,2018-03-09 13:36:00,498.02,Female,72,119,76,87,0
12237,"Goodbarne,Ragnar ",1,2018-03-09 15:48:00,620.54,Male,38,115,,,0
12238,Oralla Petrishchev,4,2018-03-09 17:51:00,845.72,Female,32,138,,,1
12239,Lurline Sweetland,1,2018-03-09 09:46:00,308.29,Female,70,47,54,51,1
12240,"Dewi,Bent ",3,2018-03-09 03:49:00,877.59,Male,73,96,,,1
12241,Kris Glasner,2,2018-03-09 14:59:00,327.52,Female,53,103,91,,1
12242,"Brito,Boote ",2,2018-03-09 17:35:00,872.48,Male,77,42,,6,0
12243,"Vlasin,Jermain ",3,2018-03-09 14:59:00,245.22,Male,61,45,,,0
12244,Mel Schimmang,1,2018-03-09 21:13:00,342.1,Female,62,79,24,,0
12245,"Robertazzi,Tucky ",4,2018-03-09 16:50:00,547.07,Male,21,90,31,,0
12246,Marney Bjorkan,2,2018-03-09 20:13:00,882.04,Female,46,14,39,,0
12247,Trudie Enochsson,3,2018-03-09 17:06:00,355.73,Female,33,93,51,,0
12248,Megan Garioch,2,2018-03-09 18:56:00,578.32,Female,19,68,18,63,1
12249,Ottilie Standring,1,2018-03-09 20:11:00,520.3,Female,30,93,75,92,1
12250,"Whimp,Wit ",4,2018-03-09 05:40:00,71.74,Male,74,83,20,36,1
12251,"Nix,Burke ",4,2018-03-09 04:16:00,119.18,Male,68,123,,83,0
12252,"Swindells,Stanislas ",4,2018-03-09 12:56:00,197.1,Male,60,120,,,0
12253,Lindie Woolpert,3,2018-03-09 16:51:00,448.84,Female,48,31,,35,0
12254,Gertie Chominski,2,2018-03-09 07:08:00,17.95,Female,30,174,38,,0
12255,Philippe De la Barre,2,2018-03-09 16:35:00,147.06,Female,18,106,5,26,0
12256,Chastity Folbigg,4,2018-03-09 19:13:00,795.97,Female,25,83,14,64,1
12257,Gray Geharke,3,2018-03-09 20:22:00,394.52,Female,30,30,,93,0
12258,"Raynham,Woody ",4,2018-03-09 17:53:00,313.04,Male,58,39,,,1
12259,"Keemar,Murry ",1,2018-03-09 19:43:00,674.41,Male,37,59,57,45,1
12260,"Catt,Dilly ",3,2018-03-09 06:20:00,94.87,Male,46,61,84,,0
12261,"Gaffey,Aldon ",1,2018-03-09 17:43:00,32.64,Male,38,176,7,30,0
12262,"Scullin,Cam ",4,2018-03-09 14:55:00,706.24,Male,69,81,,,0
12263,Martita Tesoe,3,2018-03-09 06:02:00,889.13,Female,34,166,56,,0
12264,"Ede,Chadd ",4,2018-03-09 13:26:00,654.25,Male,55,184,45,49,0
12265,Jacinda Temperley,1,2018-03-09 06:35:00,189.62,Female,48,23,41,46,0
12266,"Reolfi,Craggie ",3,2018-03-09 00:45:00,171.42,Male,55,26,,,0
12267,Rosene Larkings,2,2018-03-09 08:19:00,43.19,Female,73,109,,89,0
12268,"Crumb,Beltran ",2,2018-03-09 22:35:00,302.33,Male,29,174,54,,0
12269,"Mortel,Mic ",1,2018-03-09 07:39:00,627.49,Male,32,20,,,0
12270,Christye Haszard,4,2018-03-09 21:46:00,163.52,Female,38,149,,,0
12271,"Passler,Tremain ",1,2018-03-09 13:09:00,735.68,Male,50,155,39,,0
12272,"Spanton,Prentiss ",1,2018-03-09 13:07:00,208.61,Male,61,97,62,,0
12273,"Harnor,Nickolas ",3,2018-03-09 07:26:00,357.56,Male,37,75,,,0
12274,"Lightwood,Duffy ",2,2018-03-09 07:14:00,449.88,Male,61,184,37,47,0
12275,Cacilia Annandale,1,2018-03-09 06:44:00,753.14,Female,72,52,,,0
12276,"Frobisher,Amble ",3,2018-03-09 09:09:00,250.4,Male,61,86,,14,1
12277,"Brasse,Marijn ",4,2018-03-09 19:12:00,631.63,Male,74,95,32,28,0
12278,"Wontner,Fletcher ",1,2018-03-09 08:07:00,603.8,Male,33,104,95,43,0
12279,"Sheldrake,Syman ",3,2018-03-09 17:22:00,94.86,Male,35,133,,92,0
12280,"Edscer,Barney ",4,2018-03-09 07:48:00,145.35,Male,75,27,,9,0
12281,"Broinlich,Les ",3,2018-03-09 13:16:00,290.4,Male,38,97,64,,0
12282,"Proffitt,Nick ",4,2018-03-09 08:09:00,278.04,Male,37,90,93,,0
12283,"Loges,Tadeo ",4,2018-03-09 21:09:00,763.34,Male,38,11,26,11,0
12284,Hetty Zorzi,3,2018-03-09 00:02:00,222.35,Female,40,105,,34,0
12285,"Pantry,Nester ",4,2018-03-09 14:42:00,560.51,Male,32,117,,99,0
12286,"Dawes,Barnard ",4,2018-03-09 15:02:00,725.88,Male,78,116,25,,0
12287,"Kuhnert,Irwin ",4,2018-03-09 15:16:00,836.85,Male,21,115,75,,0
12288,Annice Luggar,3,2018-03-09 03:58:00,737.14,Female,65,32,76,,1
12289,"Seiler,Rodge ",4,2018-03-09 23:55:00,835.95,Male,43,24,80,,1
12290,Krysta Keming,3,2018-03-09 19:51:00,463.43,Female,48,74,,50,0
12291,Wilhelmina Pleaden,3,2018-03-09 15:20:00,104.45,Female,21,144,37,98,0
12292,"Folca,Luca ",3,2018-03-09 16:55:00,675.49,Male,70,99,92,50,0
12293,Lauraine Bark,4,2018-03-09 02:27:00,740.14,Female,22,156,,,1
12294,"Kynd,Trenton ",4,2018-03-09 03:45:00,161.52,Male,31,169,,,0
12295,Bernadine Wint,4,2018-03-09 14:25:00,204.47,Female,53,12,44,88,1
12296,"Denmead,Bevan ",1,2018-03-09 08:18:00,502.41,Male,26,75,7,44,1
12297,Anni Dedney,2,2018-03-09 14:41:00,135.28,Female,18,158,,,1
12298,"Forlong,Jordan ",1,2018-03-09 11:02:00,488.78,Male,19,104,18,77,0
12299,Perl Louisot,4,2018-03-09 00:34:00,409.6,Female,21,33,,,0
12300,Malorie Utting,3,2018-03-09 09:57:00,708.1,Female,70,73,66,,0
12301,Shawn Allchorne,3,2018-03-09 06:21:00,605.41,Female,41,149,100,87,0
12302,Renata Woodroof,4,2018-03-09 04:09:00,860.27,Female,58,85,,37,0
12303,"Raddin,Obadiah ",3,2018-03-09 07:21:00,319.3,Male,33,17,,,1
12304,"Stammers,Kurtis ",4,2018-03-09 20:08:00,123.01,Male,50,188,,26,0
12305,"Pimm,Patrice ",3,2018-03-09 12:11:00,500.09,Male,68,102,,,0
12306,Anne Krahl,2,2018-03-09 08:46:00,337.57,Female,40,20,7,53,1
12307,"Draysay,Ernesto ",1,2018-03-09 23:42:00,332.72,Male,57,129,,,1
12308,Courtnay Hilliam,1,2018-03-09 21:29:00,204.44,Female,78,111,82,,0
12309,"Extill,Yule ",1,2018-03-09 03:40:00,439.16,Male,63,156,52,,0
12310,Lucine Heinle,4,2018-03-09 20:08:00,441.15,Female,64,133,39,,1
12311,"Yorath,Felicio ",1,2018-03-09 06:13:00,319.65,Male,61,197,41,,0
12312,"Scocroft,Gil ",2,2018-03-09 04:26:00,529.35,Male,36,89,10,,0
12313,"Sergison,Yul ",2,2018-03-09 14:30:00,379.16,Male,78,191,61,,1
12314,Kylen Styche,3,2018-03-09 12:55:00,227.43,Female,77,133,,92,0
12315,"Hannigan,Antonino ",1,2018-03-09 18:05:00,771.98,Male,48,42,41,,0
12316,"Bartels-Ellis,Gilburt ",4,2018-03-09 15:10:00,456.35,Male,33,135,,,1
12317,"Bernt,Archibald ",3,2018-03-09 16:25:00,413.57,Male,47,149,67,20,0
12318,"Friedenbach,Bartie ",3,2018-03-09 07:59:00,733.02,Male,24,40,64,,0
12319,Rheta Grayland,2,2018-03-09 08:23:00,757.44,Female,50,138,64,25,0
12320,Eba Welburn,4,2018-03-09 07:51:00,662,Female,35,34,,,1
12321,Kiele Broader,4,2018-03-09 19:43:00,712.08,Female,69,170,,,1
12322,Ida Wathey,3,2018-03-09 05:38:00,480.14,Female,39,174,95,38,0
12323,Robinett Piletic,2,2018-03-09 02:33:00,682.11,Female,69,106,76,,1
12324,Mia Bernardeschi,1,2018-03-09 20:14:00,86.12,Female,67,195,,,1
12325,Carmela Jordeson,3,2018-03-09 02:57:00,48.99,Female,58,100,39,,1
12326,"Whyteman,Saleem ",1,2018-03-09 21:08:00,809.51,Male,43,185,56,,0
12327,Emelina Melliard,3,2018-03-09 02:13:00,451.49,Female,38,93,78,,1
12328,"Gronou,Albert ",4,2018-03-09 05:26:00,444.66,Male,19,168,14,,0
12329,"Fozard,Izaak ",2,2018-03-09 09:26:00,15.21,Male,68,77,33,,0
12330,Phylis Berthomieu,2,2018-03-09 15:28:00,130.16,Female,73,124,44,,0
12331,"Barnsley,Benjamin ",2,2018-03-09 14:55:00,593.36,Male,61,159,32,,0
12332,Ketti Crangle,2,2018-03-09 23:38:00,69.24,Female,36,43,97,,0
12333,Helena Burl,2,2018-03-09 00:19:00,671.31,Female,31,147,5,56,1
12334,"Puttick,Hakim ",4,2018-03-09 10:40:00,578.2,Male,42,95,90,6,0
12335,"Vlasov,Sunny ",2,2018-03-09 11:16:00,585.64,Male,35,99,,,0
12336,"Valenta,Emmit ",4,2018-03-09 00:50:00,866.06,Male,58,115,51,,1
12337,"Long,Spence ",4,2018-03-09 20:45:00,572.92,Male,64,80,,56,0
12338,"Turneux,Odey ",1,2018-03-09 22:57:00,395.42,Male,76,160,46,39,0
12339,Berthe Boich,3,2018-03-09 05:54:00,749.16,Female,55,84,,,0
12340,Diana Deveral,3,2018-03-09 06:23:00,864,Female,20,166,,87,0
12341,Fredelia Hitscher,1,2018-03-09 17:54:00,887.02,Female,58,170,66,86,0
12342,"Marmon,Arte ",3,2018-03-09 19:28:00,358.71,Male,43,198,94,,0
